smiles,lumo,gap,energy,ionization_potential aip,electron_affinity aea
c1cc2c([nH]1)sc1c2[nH]c2c3sc4c5nsnc5c5[se]ccc5c4c3[se]c21,-8.2976355,1.82261517,-71.84835789,11.29429049,-6.776603244
C1=Cc2[se]c3c([se]c4c5sccc5sc34)c2C1,-7.95720833,2.09623916,-44.79058311,11.72157287,-6.148787266
c1cc2oc3c(oc4c5nsnc5c5sc6c7[nH]ccc7sc6c5c43)c2[nH]1,-8.53263687,1.95242124,-74.53328045,11.62881791,-6.898688007
c1cc2[nH]c3c([nH]c4[se]c5c([se]c6c7[se]ccc7c7n[se]nc7c65)c43)c2[se]1,-8.21541331,1.66613399,-70.79051448,11.02102762,-6.698626256
c1cc2cc3c(cc2s1)-c1cc2oc4ccsc4c2cc1C3,-8.14769216,2.55509071,-57.66933527,11.96956886,-6.683475765
c1ccc2c(c1)sc1c3[nH]c4c(sc5c4sc4[nH]c6c7sc8c9sccc9sc8c7sc6c45)c3sc21,-7.90926714,2.15309889,-95.28137924,10.87396143,-7.069449882
C1=Cc2cc3sc4c(c3cc2C1)Cc1c-4[nH]c2cc3ccsc3cc12,-8.18179586,1.99857085,-64.12213975,11.4647963,-6.776185277
c1cc2sc3c(sc4c3sc3c5sc6c(oc7ccsc76)c5[se]c43)c2[nH]1,-8.07562844,1.93893401,-70.48419221,11.25937771,-6.631993157
c1cc2sc3c4[nH]c5c(c4[nH]c3c2s1)-c1[se]c2c(sc3ccsc32)c1C5,-7.63621962,2.15490456,-69.00311554,10.99787752,-6.430824719
C1=Cc2sc3c(c2C1)Cc1cc2c(cc1-3)sc1c3c(sc12)-c1sccc1C3,-8.28433624,1.8538578,-69.88267295,11.36857734,-6.978751292
c1ccc2c(c1)sc1[nH]c3c([se]c4[nH]c5c6sc7ccsc7c6sc5c43)c12,-7.59878062,2.38417898,-71.13851036,11.09698253,-6.461118626
c1cc2c([nH]c3c4c(sc32)-c2[nH]c3c(c2C4)Cc2ccc4nsnc4c2-3)s1,-8.58784858,1.40888229,-71.51459778,11.42367443,-7.033036675
C1=CC2=C(C1)c1ccc3ccc4c5sccc5sc4c3c1C2,-8.09673477,2.36016552,-56.14063109,11.8086937,-6.751269975
C1=Cc2sc3c(sc4cc5c6c(sc5cc43)-c3[nH]c4ccsc4c3C6)c2C1,-8.1614076,1.86382041,-70.428056,11.23476337,-6.83092128
c1cc2[nH]c3[nH]c4c5sc6c(sc7c6sc6ccc8nsnc8c67)c5sc4c3c2[nH]1,-8.43337216,1.64479018,-80.50588086,11.18012642,-6.973502486
C1=CC2=C(C1)c1cc3c(cc1C2)-c1sc2cc4ccsc4cc2c1C3,-8.2949084,1.9918226,-63.56845449,11.55388425,-6.924421555
c1cc2cc3cc4[se]c5c(sc6c7[nH]c8c9sc%10cc[nH]c%10c9sc8c7sc65)c4cc3cc2[nH]1,-8.05672309,1.75149073,-88.66405081,10.74768829,-6.891617941
c1ccc2cc3c(cc2c1)[nH]c1c3sc2c3[nH]c4[nH]ccc4c3sc12,-7.88546397,2.06912034,-65.20728781,11.18907026,-6.403634544
c1ccc2cc3c(cc2c1)sc1c2c(sc13)C1=C(C2)c2sc3ccccc3c2C1,-8.60284627,1.64558226,-73.61989102,11.46399547,-7.28397558
c1cc2c([nH]1)-c1sc3c4nsnc4c4ccc5c6cc7sc8c(c7cc6sc5c4c3c1C2)Cc1ccsc1-8,-8.58408976,1.79774661,-98.5117883,11.23427329,-7.534700059
c1cc2cc3sc4c(c3cc2s1)CC1=C4Cc2c1sc1cc3c(cc21)sc1c2sccc2sc31,-8.53972656,1.57083111,-87.87687992,11.12840489,-7.33973582
c1nnc2c(n1)c1c3[nH]ccc3sc1c1sc3c4sc5[nH]ccc5c4sc3c21,-8.57987182,1.69593079,-74.69220537,11.36839447,-6.941859165
c1ccc2c(c1)ccc1nc3ccc4sc5c6sc7c8sc9c%10nc%11c%12ccsc%12c%12sccc%12c%11nc%10c%10sccc%10c9c8[se]c7c6sc5c4c3nc12,-8.96048103,1.56807051,-138.4168972,11.02334249,-8.134464077
c1cc2sc3c4[nH]c5c(sc6c5sc5ccc7nc8cc9nsnc9cc8nc7c56)c4sc3c2[nH]1,-9.30724573,1.05574698,-92.68907098,11.36372146,-7.736355853
c1cc2[nH]c3c4cc5c(cc4sc3c2[nH]1)c1nsnc1c1sc2cc3c(cc2c51)sc1ccsc13,-8.53207305,1.87194449,-91.64199159,11.26618002,-7.33593085
c1cc2cc3sc4c(c3cc2s1)Cc1c-4sc2c1[se]c1c2ccc2nc3cc4nsnc4cc3nc21,-9.49073568,1.07619085,-93.36870877,11.50744718,-8.047928288
c1cc2c([se]1)c1n[se]nc1c1sc3c([nH]c4[nH]c5c(sc6cc[se]c65)c43)c21,-8.31876284,1.79383073,-71.4859701,11.22297131,-6.849983682
c1cc2c(s1)C1=C(OC2)c2cc3sccc3cc2CO1,-8.20651237,1.82416704,-56.01190667,11.75662741,-6.489405693
C1=Cc2sc3c(c2CO1)Cc1cc2c(cc1-3)Cc1c-2sc2ccccc12,-8.28539902,1.92042276,-68.28115943,11.50425582,-6.911093956
c1ccc2c(c1)c1ccccc1c1nc3c(ccc4c3sc3c4sc4[nH]c5c6[nH]c7ccsc7c6sc5c43)nc21,-8.54352127,1.84134011,-102.7998847,11.05291448,-7.447696233
c1cc2[nH]c3c(sc4c5sc6c7sccc7[se]c6c5[se]c34)c2[nH]1,-7.72566624,2.01277374,-61.24372121,11.0586169,-6.164405249
c1cc2c(s1)-c1sc3ccc4c(c3c1C2)-c1c(ccc2sc3ccsc3c12)C4,-8.32182932,1.99343314,-72.00974908,11.5608003,-6.929043684
c1cc2cc3c(cc2[se]1)-c1[se]c2cc[se]c2c1C3,-7.86561951,2.29484462,-46.06201836,11.65587938,-6.182233069
c1cnc2c(n1)c1cc3[nH]c4ccc5n[se]nc5c4c3cc1c1sc3ccsc3c21,-8.84320368,1.81211283,-78.07263455,11.63061305,-7.548986044
c1cc2cc3c(cc2s1)c1nsnc1c1[nH]c2c(sc4[nH]c5c6cc7sccc7cc6sc5c42)c31,-8.36897677,2.03524722,-91.64760042,11.24821641,-7.342756558
C1=Cc2[se]c3c([se]c4c5sc6cc7c(cc6c5sc34)sc3c7[nH]c4ccsc43)c2C1,-8.11974,1.8497595,-78.1758326,10.98943382,-6.899510879
c1ccc2nc3c(nc2c1)c1[nH]c2c4sc5[nH]c6ccsc6c5c4sc2c1c1ccsc13,-8.60427222,1.73111557,-83.7177061,11.25118082,-7.208973614
c1ccc2c(c1)c1ncccc1c1nc3ccc4sc5c6[nH]c7c8[nH]c9sccc9c8sc7c6sc5c4c3nc21,-8.65761487,1.65866617,-103.3341922,11.0940037,-7.490933515
c1cc2oc3c4nsnc4c4sc5c([nH]c6sc7ccoc7c65)c4c3c2[nH]1,-8.57376444,2.04076925,-74.53424113,11.74193597,-6.928334283
c1ccc2c3c(sc2c1)-c1sc2c(c1CO3)COc1c-2sc2c1Cc1c-2sc2c1Cc1sccc1C2,-8.43151047,1.42702326,-97.85709008,11.02511668,-7.227113006
C1=Cc2[se]c3c(sc4cc5c6c([nH]c5cc43)-c3sccc3C6)c2C1,-8.04586305,1.93461456,-62.15000549,11.30449313,-6.635590776
c1cc2[nH]c3c(sc4[nH]c5c6sc7ccc8n[nH]nc8c7c6sc5c43)c2s1,-8.00849949,2.13916307,-72.57473177,11.26284635,-6.673620068
c1cc2c([nH]1)Cc1c-2[se]c2c1sc1c3c([nH]c12)Cc1c-3ccc2n[se]nc12,-8.37114524,1.59852059,-70.81424823,11.1900262,-6.847231521
C1=Cc2sc3c([se]c4cc5c(cc43)[nH]c3c4ccccc4c4nc6cccnc6nc4c53)c2C1,-8.85272827,1.50613831,-86.58726903,11.31375371,-7.534953125
c1ccc2nc3c(nc2c1)c1c(c2ccccc23)CC2=C1Cc1ccsc12,-8.9578641,1.50062069,-68.36126351,11.74327205,-7.400104855
C1=Cc2c([nH]c3c2sc2cc4c(cc23)[se]c2ccsc24)C1,-7.70594535,2.45694149,-54.72516082,11.46566135,-6.262149958
C1=Cc2sc3cc4c(cc3c2C1)sc1c2c(sc14)-c1c(ccc3nsnc13)OC2,-8.91946761,1.49564665,-77.76873371,11.66677156,-7.525022324
C1=Cc2sc3cc4c(cc3c2C1)sc1[nH]c2c(c14)Cc1ccccc1-2,-7.88581453,2.31280213,-64.11527915,11.4703262,-6.661970868
C1=CC2=C(C1)C1=C(C2)c2sc3c([se]c4cc5c(cc43)[se]c3c4c(sc35)-c3ccccc3C4)c2C1,-8.39667036,1.47715076,-86.14619064,10.96718796,-7.242223496
c1ccc2c(c1)ccc1nc3c(ccc4c5[nH]c6cc7c(cc6c5sc43)[nH]c3c4sccc4sc73)nc12,-8.69838707,1.66475638,-94.88587226,11.15082164,-7.543879825
C1=Cc2[nH]c3cc4c(cc3c2C1)sc1c2c([se]c14)-c1sccc1C2,-8.0582101,1.90537389,-62.1505726,11.29276964,-6.628139478
c1cc2c(ccc3sc4c(sc5c6nc7ccc8nsnc8c7nc6c6sc7c8n[nH]nc8c8[se]c9c([nH]c%10c%11sc%12ccc%13nsnc%13c%12c%11sc%109)c8c7c6c54)c32)s1,-9.02376277,1.6258876,-154.8204135,11.24755355,-8.324850542
c1ccc2c(c1)sc1c2oc2c3[nH]c4c([nH]c5ccoc54)c3sc21,-7.80555923,2.31119661,-65.54047354,11.48379748,-6.374759439
C1=Cc2[nH]c3c(sc4c5c([nH]c43)OCc3c-5sc4ccsc34)c2C1,-7.51141403,2.1976758,-65.62216679,11.12190491,-6.27143612
C1=CC2=C(C1)c1cc3c(cc1C2)[nH]c1c2nc4c(ccc5ccccc54)nc2c2oc4ccsc4c2c31,-8.74920205,1.77180192,-94.81878931,11.35848354,-7.575025449
C1=CC2=C(C1)c1sc3c(sc4c3sc3c5[nH]c6c(sc7ccc8nsnc8c76)c5sc34)c1C2,-8.72368542,1.44942843,-87.33724395,11.29247004,-7.542495853
C1=Cc2cc3oc4[nH]c5cc6ccsc6cc5c4c3cc2C1,-7.65160619,2.70624315,-57.70141065,11.76879254,-6.458116393
C1=CC2=C(C1)c1sc3c4c(c5[nH]c6c7c([se]c6c5c3c1C2)C=CC7)-c1ccccc1C4,-8.24964551,1.71305975,-78.6104103,11.16938417,-6.988713114
c1cc2c(ccc3sc4cc5c(cc4c32)[se]c2cc3cc4c(cc3cc25)sc2ccsc24)s1,-8.41458543,1.96589744,-83.8548882,11.27547026,-7.305941982
c1cc2c(s1)-c1sc3c(c1OC2)Cc1c-3sc2c1Cc1c-2[nH]c2ccsc12,-8.2476965,1.49770327,-73.00932894,11.12892517,-6.753556549
C1=Cc2sc3c4nsnc4c4c5nc6c(nc5c5c7c(sc5c4c3c2C1)-c1sc2ccsc2c1C7)-c1ccccc1C6,-8.93242177,1.58336268,-108.5645602,11.34220758,-7.795771128
c1nnc2c3cc4ccsc4cc3c3[nH]c4c5c([nH]c4c3c2n1)-c1sc2ccsc2c1C5,-8.47546905,1.70588149,-83.71584416,11.25352264,-7.284410418
C1=Cc2sc3c(sc4c3sc3c5nsnc5c5sc6c7sc8c9sc%10c(c9sc8c7sc6c5c34)Cc3cc[nH]c3-%10)c2C1,-8.59042138,1.61179543,-111.1439007,11.00928617,-7.606858977
c1ccc2c(c1)sc1c3nccnc3c3sc4c([nH]c5c6[nH]c7c(ccc8nsnc87)c6sc54)c3c21,-8.7518565,1.89326448,-94.31431063,11.50315948,-7.763041529
c1cnc2nc3c(nc2c1)c1[nH]c2sc4c([nH]c5c6sccc6sc54)c2c1c1ccsc13,-8.84570935,1.52852825,-84.24994315,11.3353963,-7.356209874
C1=CCc2c(sc3c2[nH]c2sc4c5sccc5sc4c23)C1,-7.43918716,2.68382263,-56.65424776,11.5043429,-6.051182695
c1cc2c(s1)-c1cc3c4c(sc3cc1C2)-c1sc2ccsc2c1C4,-8.14595628,2.19037564,-62.46527162,11.57406885,-6.789149876
C1=Cc2sc3c4c(sc3c2C1)-c1sc2cc3c(cc2c1C4)sc1c2sccc2sc31,-8.39821311,1.70554497,-78.32401184,11.23269177,-7.146078001
C1=Cc2c(c3n[se]nc3c3sc4c5n[nH]nc5c5sc6c7sccc7[se]c6c5c4c23)C1,-8.72834441,1.82559771,-81.88345854,11.56647115,-7.408266915
C1=Cc2sc3c(c2C1)Cc1cc2c(cc1-3)sc1c2sc2c3sc4ccsc4c3sc12,-8.32074973,1.87366602,-78.32708673,11.25935322,-7.122006796
c1cc2[se]c3c([nH]c4c3[se]c3c4[se]c4c3[se]c3ccc5n[se]nc5c34)c2[nH]1,-8.32874105,1.52743685,-70.79954596,11.04626374,-6.783499973
c1cc2[se]c3c4sc5[nH]c6c([nH]c7ccc8n[se]nc8c76)c5c4[se]c3c2s1,-8.34935582,1.76111659,-71.49276426,11.21971247,-6.942852381
C1=Cc2c([nH]c3c2sc2c3[nH]c3ccsc32)C1,-7.20272351,2.69628668,-45.55395214,11.56152766,-5.672320005
c1ccc2c(c1)[nH]c1c3sc4c(c3[se]c21)Cc1[nH]c2cc[se]c2c1-4,-7.59913812,2.19761729,-62.34851428,11.09568917,-6.263575019
c1cc2c([nH]1)sc1c2sc2c1sc1c2sc2c3sccc3[se]c21,-7.85737278,2.11408609,-61.55768911,11.28457465,-6.312574043
c1ccc2cc3c(cc2c1)sc1c3sc2c3sc4ccsc4c3[se]c12,-8.34899264,1.99561675,-64.74946662,11.54886837,-6.974259779
c1cc2cc3c(cc2[nH]1)C1=C(C3)C2=C(C1)c1sc3c(c1C2)Cc1ccoc1-3,-8.31144807,1.44389699,-70.40996217,11.21119884,-6.756850489
c1cc2c([nH]1)c1nsnc1c1sc3c([nH]c4[se]c5c6sccc6sc5c43)c21,-8.3167757,1.94893027,-72.20431073,11.38848411,-6.877504204
c1cc2c(s1)-c1sc3c(sc4oc5cc6cc7c(cc6cc5c43)sc3ccsc37)c1C2,-8.33805487,1.93021379,-81.44417515,11.33570243,-7.234406205
c1cc2cc3[nH]c4c([nH]c5c6cc7sccc7cc6sc54)c3cc2s1,-7.93751524,2.252991,-65.18402772,11.33112846,-6.608086309
c1ccc2c(c1)Cc1nc3c(nc1-2)c1c2nsnc2c2ccsc2c1c1c3sc2c3cc4c(ccc5nsnc54)cc3sc21,-9.10708605,1.81041046,-113.8747135,11.5736536,-8.193690233
C1=CC2=C(C1)c1sc3c(c1C2)Cc1cc2c(cc1-3)sc1ccccc12,-8.35018078,1.82632783,-63.56710331,11.56666163,-6.923924675
c1cnc2c(n1)c1[nH]c3sccc3c1c1c2[nH]c2c3sc4ccsc4c3sc21,-8.21708818,2.12753452,-74.1776578,11.35819183,-6.915058657
c1cc2c(s1)C1=C(OC2)c2sc3c4c(sc3c2C1)-c1sccc1C4,-8.37397375,1.51436747,-65.04088936,11.40424332,-6.778468041
c1cc2sc3c(sc4c5nsnc5c5[nH]c6[nH]c7cc[se]c7c6c5c43)c2s1,-8.41400441,1.92334782,-72.19706069,11.43664883,-6.885735924
c1cc2c(s1)c1nsnc1c1sc3cc4cc5c(cc4cc3c21)[se]c1ccc2n[nH]nc2c15,-8.87073175,1.67149282,-85.9849076,11.61388865,-7.693435856
C1=Cc2cc3sc4cc5c(cc4c3cc2C1)sc1c2c(sc15)-c1[nH]c3c4c(sc3c1C2)-c1[nH]ccc1C4,-8.16515821,1.6687926,-95.37627799,10.82668652,-7.113268671
C1=Cc2sc3c4nsnc4c4[nH]c5c(c4c3c2C1)Cc1c-5sc2c1sc1ccsc12,-8.5263314,1.78772818,-79.41456596,11.47234202,-7.290298965
c1cc2[nH]c3c(c2s1)Cc1c-3sc2c1sc1c3[nH]c4sc5c([nH]c6ccsc65)c4c3sc21,-7.8556365,1.8813653,-85.25454608,10.76157046,-6.672353105
c1cc2[nH]c3[nH]c4c(sc5c6n[se]nc6c6sc7ccsc7c6c45)c3c2s1,-8.48017498,1.78523734,-72.19243572,11.4305045,-6.914683956
c1ccc2c(c1)c1nccnc1c1[se]c3c4[nH]c5cc6ccsc6cc5c4sc3c21,-8.48395808,1.95688372,-77.02061706,11.42183902,-7.260066827
c1cc2cc3c(cc2[nH]1)-c1cc2c(cc1CO3)-c1sc3cc[nH]c3c1C2,-7.92219621,2.2493123,-68.87798045,11.31294036,-6.502920235
c1ccc2c3c([nH]c2c1)-c1sc2c([nH]c4c5sccc5sc42)c1C3,-7.96625991,1.99926092,-63.04887278,11.33632448,-6.492130643
c1cc2[nH]c3c(sc4c5occc5sc34)c2[nH]1,-7.46009956,2.52302929,-47.07512346,11.69987341,-5.555030436
c1ccc2c(c1)sc1c2sc2c3nc4c5ccccc5c5ncccc5c4nc3c3sc4ccccc4c3c21,-8.91096143,1.96907086,-98.57232321,11.52508751,-7.774275211
c1cc2c([nH]1)-c1sc3c(c1C2)Cc1c-3[se]c2ccc3sccc3c12,-8.05154418,1.80250319,-62.15563975,11.30436823,-6.494687698
C1=Cc2sc3c(c2C1)CC1=C3Cc2[nH]c3c4[nH]c5[nH]ccc5c4c4nsnc4c3c21,-8.10687811,1.66233793,-78.96930401,11.02285786,-6.814773491
c1cc2sc3c4[nH]c5sc6c7ccc8nc9c%10ccsc%10c%10sccc%10c9nc8c7[nH]c6c5c4sc3c2s1,-8.52961601,1.79868314,-99.58595588,11.02910206,-7.362378698
c1ccc2cc3c(cc2c1)Cc1c-3sc2cc3cc4c(cc3cc12)sc1ccsc14,-8.56981432,1.81208355,-75.74965733,11.48825525,-7.352290072
C1=Cc2c3c(c4nc5c(nc4c2C1)-c1ccccc1C5)Cc1c-3sc2cc3c(cc12)sc1cc[nH]c13,-8.54470229,1.83656561,-91.71023938,11.22223905,-7.383877609
c1ccc2c3c(sc2c1)-c1[nH]c2c4sccc4c4n[se]nc4c2c1C3,-8.54000045,1.76634526,-65.33572592,11.6860326,-7.040788931
c1cc2c([nH]1)Cc1c-2c2c(c3n[se]nc13)Cc1cc3c(ccc4ccsc43)cc1-2,-8.70723192,1.75601085,-74.36942718,11.53490212,-7.192071797
c1cc2c(s1)-c1[nH]c3sc4c([nH]c5sc6ccsc6c54)c3c1C2,-7.43763899,2.51147646,-61.42033222,11.2287355,-6.164653689
c1cc2cc3c(cc2s1)-c1cc2sc4c(c2cc1C3)Cc1cc[se]c1-4,-8.17681748,2.1207338,-63.73780634,11.52174269,-6.822745071
c1cc2c(s1)C1=C(C2)c2cc3[se]c4cc5c(cc4c3cc2C1)sc1ccsc15,-8.24598666,2.00125832,-71.66536992,11.31772549,-6.983940506
c1cc2c(s1)c1nc3c4nsnc4c4nsnc4c3nc1c1sc3[nH]c4c([nH]c5c6sccc6sc45)c3c21,-8.77487814,1.84554919,-101.6687349,11.46056194,-7.78714321
c1cc2c3nsnc3c3c([nH]c4c5[nH]c6c7sccc7sc6c5sc43)c2[nH]1,-8.18609678,1.91137394,-72.58824827,11.34098634,-6.80135174
c1cc2c([se]1)c1n[nH]nc1c1[nH]c3sc4c5[nH]c6cc[se]c6c5sc4c3c21,-7.66315824,2.27467579,-71.87996959,11.06765054,-6.498257561
C1=Cc2sc3c(c2C1)Cc1cc2cc4c(cc2cc1-3)Cc1c-4sc2c1Cc1c-2[nH]c2sccc12,-8.21432736,1.76276614,-86.87891916,10.99206353,-7.125688771
c1ccc2c(c1)sc1[nH]c3cc4c(cc3c12)sc1cc2ccsc2cc14,-7.9495466,2.52898628,-66.77012967,11.52541595,-6.737678425
c1cc2[nH]c3c4cc5sc6c(sc7c8sc9ccsc9c8[se]c67)c5cc4sc3c2s1,-8.15194155,1.94909409,-79.04187194,11.08914592,-6.922669141
C1=CC2=C(C1)C1=C(C2)c2[nH]c3c(c2C1)CC1=C3CC=C1,-8.12996193,1.41430701,-51.39233843,11.35929607,-6.415968655
c1ccc2c(c1)sc1c3cc4c(cc3sc21)-c1c(c2c(ccc3nsnc32)c2nsnc12)C4,-9.28958609,1.54538815,-85.79740041,11.89001824,-7.921972976
c1ccc2c3c(sc2c1)-c1sc2c(c1C3)Cc1c-2sc2c1sc1c3ccc4ccsc4c3sc21,-8.49792395,1.60618933,-87.87927117,11.18695947,-7.316393609
c1cc2sc3c([nH]c4c5[nH]c6c([nH]c7[nH]c8ccsc8c76)c5sc43)c2s1,-7.35766405,2.25144685,-69.93136745,10.82897038,-6.12047843
c1cc2[nH]c3c(sc4c5[nH]c6[nH]c7c(sc8c9sc%10cc[se]c%10c9c9nsnc9c78)c6c5sc34)c2[nH]1,-8.28403497,1.60271051,-96.06269449,10.79246764,-7.003984696
c1ccc2c(c1)c1ccccc1c1nc3c(nc21)c1[nH]c2c4sc5[nH]c6ccsc6c5c4sc2c1c1ccsc13,-8.47789958,1.87663714,-102.8129877,11.09356995,-7.406341164
C1=CC2=C(C1)c1sc3c([nH]c4c3[nH]c3c5c(sc34)-c3sc4ccsc4c3C5)c1C2,-8.11199441,1.55327301,-76.25470445,10.93731447,-6.827339716
C1=Cc2sc3c(sc4c3sc3c5[nH]c6[se]c7c8[nH]c9c%10ccc%11nsnc%11c%10sc9c8sc7c6c5sc34)c2C1,-8.46179875,1.70380512,-103.3973622,10.94776718,-7.509862309
c1cc2sc3c4[nH]c5sc6c7ccc8nc9cc%10nsnc%10cc9nc8c7sc6c5c4sc3c2[nH]1,-9.28324533,1.13521944,-92.68544904,11.3509438,-7.718818378
C1=Cc2sc3c4nc5ccccc5nc4c4sc5[nH]c6c7sccc7sc6c5c4c3c2C1,-8.75379426,1.77752644,-83.1571047,11.38809498,-7.340709172
c1cc2[nH]c3sc4c5[nH]c6c(sc7c6sc6ccc8nsnc8c67)c5sc4c3c2s1,-8.52407529,1.67565195,-80.46877467,11.31786046,-7.150094403
c1cc2sc3c(sc4c5[nH]c6[nH]c7ccc8n[nH]nc8c7c6c5sc43)c2s1,-7.88723732,2.14193711,-72.57596328,11.23003566,-6.674654101
c1ccc2cc3c(cc2c1)sc1c3sc2c3ccc4nc5c6ccccc6c6ncccc6c5nc4c3sc21,-8.94737257,1.83019571,-98.5611603,11.45510551,-7.918430596
c1cc2c([nH]1)[nH]c1c2sc2c3[nH]ccc3sc12,-7.01526823,2.71326314,-46.11414419,11.37465555,-5.218152215
c1cc2sc3c(sc4c5cc6sc7c(c6cc5sc43)Cc3c-7sc4ccsc34)c2[nH]1,-8.23418211,1.83158706,-78.88093141,11.1302667,-6.943486679
c1ccc2c(c1)ccc1c2sc2c3sc4c(c3sc12)CC1=C4Cc2c1sc1c2sc2ccsc21,-8.53849965,1.49070603,-87.868705,11.15593494,-7.365789647
C1=CC2=C(OC1)c1[se]c3c(c1CO2)Cc1c-3[se]c2cc3ccccc3cc12,-8.51575541,1.30052791,-72.26596876,11.22573436,-7.05903744
c1cc2sc3c4cc5[nH]c6c(c5cc4sc3c2[nH]1)Cc1ccsc1-6,-7.89122489,2.05368068,-63.05646838,11.2588207,-6.408770151
c1ccc2c(c1)ccc1nc3c4ccsc4c4sc5c6sccc6sc5c4c3nc12,-8.84121619,1.80827604,-77.32766672,11.64097325,-7.402673067
c1cc2c([nH]c3c4nc5c6ccsc6c6sccc6c5nc4c4sc5c([nH]c6c7sccc7sc65)c4c23)s1,-8.56872312,1.7383638,-99.59230131,11.07707358,-7.308856595
C1=CC2=C(C1)c1c(c3nc4c5ccsc5c5sccc5c4nc3c3sc4[nH]c5c6cc7ccccc7cc6sc5c4c13)C2,-8.76078553,1.6283142,-109.6792775,11.08309954,-7.675388439
c1cc2[nH]c3c4oc5c6oc7ccc8nsnc8c7c6sc5c4sc3c2[nH]1,-8.63872953,1.70199169,-74.52489326,11.63006147,-7.095872151
c1ccc2c(c1)c1nsnc1c1[nH]c3c(c21)Cc1ccsc1-3,-8.52866845,1.98252216,-57.74888596,12.04771483,-6.935083526
c1cc2cc3[se]c4c([nH]c5c6[nH]c7ccsc7c6[se]c54)c3cc2s1,-7.69426863,2.17776631,-62.86218545,11.11545472,-6.330636426
c1ccc2c(c1)sc1c3[nH]c4c5c(sc4c3sc21)-c1[se]ccc1C5,-8.04621793,1.96412221,-62.65851717,11.37309878,-6.624398183
c1cc2c(ccc3sc4c5sc6c(sc7ccc8nc9cc%10nsnc%10cc9nc8c76)c5c5sccc5c4c32)s1,-9.52179305,1.1292945,-103.7828748,11.52556752,-8.0920396
c1ccc2c(c1)Cc1c-2sc2c1sc1c3cc4sccc4cc3[se]c21,-8.22705224,2.07240771,-64.24824956,11.5459826,-6.846457629
c1cc2cc3sc4c(sc5c6cc7[nH]c8[nH]c9c%10sc%11ccsc%11c%10sc9c8c7cc6sc54)c3cc2s1,-8.05162165,2.00948075,-96.90947478,10.84906327,-7.121583115
c1cc2sc3cc4c(cc3c2s1)Cc1c-4[se]c2c3c(sc12)-c1sc2c([nH]c4c2sc2c4sc4cc[se]c42)c1OC3,-8.29281652,1.51064331,-106.1713997,10.72368511,-7.283787821
c1cc2c(s1)-c1c([nH]c3cc4c(cc13)sc1c3sccc3sc41)C2,-7.88517274,2.18834376,-63.01428443,11.36932102,-6.537096121
C1=Cc2c(c3n[se]nc3c3sc4c5sc6c7c(sc6c5sc4c23)C=CC7)C1,-8.73564603,1.69679797,-71.08886056,11.60977374,-7.327826207
c1ccc2c(c1)Sc1c(c3sc4c5[nH]c6sccc6c5sc4c3c3c1[nH]c1ccsc13)S2,-7.85927668,2.10738554,-84.7310817,10.98115231,-6.752835175
c1ccc2c(c1)ccc1sc3c4[se]c5c6ccccc6sc5c4c4n[nH]nc4c3c12,-8.48333749,2.03579802,-77.00841292,11.57392436,-7.187515248
C1=Cc2sc3c([nH]c4cc5c6c(sc5cc43)-c3[se]ccc3C6)c2C1,-8.07970325,1.91427388,-62.14757011,11.31212184,-6.667464305
c1cc2sc3c(c2[nH]1)CCc1sc2c([nH]c4c2[nH]c2ccsc24)c1-3,-7.48754825,2.27300068,-64.67545676,11.03553511,-6.06650489
c1cc2sc3c4c(sc3c2[nH]1)C1=C(C4)c2sc3c(c2C1)Cc1ccsc1-3,-8.24293534,1.44323104,-68.30107518,11.13754003,-6.683997136
c1ccc2c(c1)c1ccccc1c1nc3c4ccsc4c4cc5[nH]c6c7[nH]c8cc[se]c8c7sc6c5cc4c3nc21,-8.40402406,1.89481578,-104.0773179,11.01538534,-7.432848605
C1=CC2=C(C1)C1=C(C2)c2sc3cc4ccccc4cc3c2C1,-8.52777972,1.59609705,-55.61625285,11.68940437,-6.930526705
c1ccc2c(c1)[nH]c1sc3c4sc5c6sc7c(ccc8ncnnc87)c6sc5c4sc3c12,-8.71600143,1.7508684,-84.1902024,11.39378026,-7.470008221
c1cnc2c(n1)c1sc3c([nH]c4c5sc6ccsc6c5c5nsnc5c43)c1c1c2sc2c1sc1ccc3n[se]nc3c12,-9.06416887,1.66963116,-110.8536221,11.48028285,-8.09925307
c1cc2c([nH]1)[nH]c1c2sc2c1sc1c2sc2c3nsnc3c3sccc3c21,-8.44171319,1.84275151,-72.54372638,11.46732995,-6.914330752
c1cc2[nH]c3c(sc4[nH]c5c6sc7cc8c(cc7c6sc5c43)Cc3c-8sc4ccsc34)c2[nH]1,-7.87835505,2.05029311,-86.88204001,10.79463639,-6.697792227
C1=Cc2cc3[nH]c4c5nsnc5c5sc6c7cc8sc9c%10[nH]c%11cc%12ccccc%12cc%11c%10sc9c8cc7sc6c5c4c3cc2C1,-8.67850892,1.80661233,-118.1732609,11.05805717,-7.820795004
c1cnc2nc3c(ccc4sc5c6[nH]c7c8sc9[nH]ccc9c8sc7c6sc5c43)nc2c1,-8.84091951,1.35890667,-84.24383771,11.2164852,-7.28795171
c1ccc2c(c1)sc1c3cc4c(cc3sc21)[nH]c1c2c3c(c5nccnc5c2c2nsnc2c41)Cc1c-3sc2[nH]c3[nH]ccc3c12,-8.66994323,1.67703659,-119.2589897,10.97044435,-7.608394516
